order_date,order_line,order_id,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2011-02-15T00:00:00Z,3,32,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,4,32,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,5,32,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,6,32,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,7,32,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,8,32,2,4260,8520,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,9,32,6,2130,12780,Fat CAAD2,Mountain,Fat Bike,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,10,32,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,11,32,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,12,32,3,2660,7980,Bad Habit 2,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,13,32,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,14,32,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,15,32,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,16,32,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,17,32,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,18,32,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,19,32,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,20,32,3,7460,22380,Habit Carbon 1,Mountain,Trail,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,21,32,2,1840,3680,F-Si 3,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,22,32,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,23,32,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,1,33,2,415,830,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2011-02-15T00:00:00Z,2,33,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2011-02-16T00:00:00Z,1,34,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,2,34,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,3,34,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,4,34,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,5,34,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,6,34,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,7,34,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,8,34,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,9,34,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,10,34,2,7990,15980,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,11,34,1,980,980,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,12,34,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,13,34,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,14,34,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,15,34,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,16,34,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,17,34,3,2240,6720,Supersix Evo 105,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,18,34,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,19,34,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,20,34,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,21,34,1,815,815,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,22,34,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,23,34,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,24,34,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,25,34,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-17T00:00:00Z,1,35,2,4260,8520,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,2,35,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,3,35,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,4,35,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,5,35,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,6,35,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,7,35,3,1410,4230,CAAD8 105,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,8,35,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,9,35,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Portland Bi-peds,Portland,OR
2011-02-18T00:00:00Z,1,36,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,2,36,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,3,36,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,4,36,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,5,36,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,6,36,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,7,36,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,8,36,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,9,36,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,10,36,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,11,36,3,5330,15990,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,12,36,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,13,36,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,14,36,2,3730,7460,Fat CAAD1,Mountain,Fat Bike,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,15,36,2,11190,22380,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,16,36,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,17,36,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,18,36,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,19,36,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,20,36,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,1,37,2,5330,10660,Habit Carbon 2,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2011-02-21T00:00:00Z,1,38,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,2,38,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,3,38,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,4,38,2,2660,5320,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,5,38,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,6,38,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,7,38,2,1030,2060,Synapse Sora,Road,Endurance Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2011-02-22T00:00:00Z,1,39,3,2880,8640,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,2,39,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,3,39,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,4,39,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,5,39,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,6,39,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,7,39,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,8,39,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,9,39,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,10,39,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,11,39,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,12,39,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,13,39,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,14,39,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,15,39,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,16,39,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,17,39,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,18,39,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,19,39,3,2240,6720,Supersix Evo 105,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,20,39,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,21,39,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,22,39,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,23,39,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,24,39,1,815,815,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,25,39,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,26,39,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,27,39,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,28,39,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,29,39,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,1,40,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Albuquerque Cycles,Albuquerque,NM
2011-02-22T00:00:00Z,1,41,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,2,41,2,3200,6400,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,1,42,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,2,42,3,585,1755,Catalyst 2,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,3,42,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,4,42,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,5,42,4,5330,21320,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,6,42,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,7,42,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,8,42,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,9,42,3,4260,12780,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,10,42,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,11,42,2,1680,3360,CAAD12 105,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,12,42,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,13,42,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,14,42,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,15,42,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,16,42,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,17,42,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,18,42,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-28T00:00:00Z,1,43,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,2,43,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,3,43,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,4,43,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,5,43,6,870,5220,Synapse Claris,Road,Endurance Road,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,6,43,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,7,43,7,1840,12880,F-Si 3,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,8,43,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,9,43,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,10,43,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,11,43,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,12,43,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,13,43,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,1,44,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,2,44,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,3,44,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,4,44,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,5,44,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,6,44,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,7,44,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,8,44,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,9,44,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,10,44,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,11,44,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,12,44,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,13,44,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,14,44,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,15,44,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,1,45,3,3730,11190,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,2,45,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,3,45,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,4,45,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,5,45,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,6,45,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,1,46,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2011-02-28T00:00:00Z,2,46,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2011-02-28T00:00:00Z,3,46,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2011-02-28T00:00:00Z,4,46,2,3200,6400,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2011-03-03T00:00:00Z,1,47,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,2,47,5,3200,16000,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,3,47,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,4,47,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,5,47,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,6,47,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,7,47,1,815,815,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,8,47,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,9,47,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,10,47,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,11,47,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,12,47,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,13,47,3,1080,3240,Trail 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,1,48,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-03-03T00:00:00Z,2,48,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-03-03T00:00:00Z,3,48,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-03-03T00:00:00Z,4,48,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
